N,F0,PER,d0,v0,collision,attack
3,-5,0.59,6.655,59,0,0
3,-5,0.68,7.239,70,0,0
7,-4,0.67,7.064,75,1,0
6,-3,0.09,6.882,42,0,1
4,-8,0.88269997,7.2822933,67,0,1
6,-3,0.53,4.325,40,0,0
5,-2,0.05,6.614,20,0,0
7,-2,0.7955036,4.6104937,60,0,1
8,-4,0.34,5.525,60,0,0
7,-5,0.95866203,8.577789,40,0,1
5,-1,0.82,6.358,54,1,0
7,-2,0.64,5.281,32,0,0
6,-8,0.56,8.014,13,0,0
5,-7,0.24,8.645,43,0,0
9,-4,0.28,4.423,18,0,0
3,-6,0.66,4.002,68,0,0
5,-7,0.8782654,6.2845907,59,0,1
5,-2,0.45,7.486,27,0,0
4,-5,0.34,8.324,24,0,0
9,-1,0.12,7.56,83,1,0
8,-6,0.88,7.158,20,1,0
4,-4,0.3769846,5.40602,65,1,1
8,-1,0.63,6.796,38,0,0
5,-7,0.96679115,7.4663773,21,0,1
4,-4,0.16,6.262,19,0,1
6,-8,0.30287266,4.757267,81,1,1
7,-4,0.5,8.456,13,0,0
10,-3,0.66,4.255,62,1,0
6,-3,0.99,8.845,13,1,0
4,-8,0.07,5.597,10,0,1
3,-2,0.48,4.767,80,0,0
6,-2,0.17,6.551,27,0,0
10,-8,0.88,4.737,50,1,1
4,-5,0.23,8.742,36,0,1
6,-2,0.43,4.167,63,0,0
6,-5,0.29,7.927,46,0,0
10,-1,0.89,8.663,51,1,0
7,-2,0.78,5.946,58,1,0
7,-1,0.9404173,4.9575233,35,0,1
8,-5,0.7621374,5.88573,28,0,1
4,-4,0.94,8.816,39,1,0
5,-1,0.7428503,6.1137257,15,1,1
5,-7,0.47970676,8.991848,26,1,1
7,-6,0.32939243,5.555311,80,1,1
5,-4,0.5,7.561,54,0,0
6,-7,0.31,6.116,16,0,1
9,-1,0.75,8.33,88,1,0
5,-5,0.40295792,5.0581264,62,1,1
7,-8,0.98,4.481,55,1,0
5,-4,0.93,8.788,60,1,0
9,-4,0.05746174,7.810791,20,1,1
10,-7,0.89,4.469,75,1,1
7,-4,0.21922588,5.1996584,68,1,1
5,-8,0.94318104,5.0386744,42,0,1
5,-3,0.27,6.182,35,0,1
5,-3,0.96689796,4.758706,26,0,1
6,-7,0.4216156,5.6880493,56,1,1
6,-8,0.56,4.238,38,1,0
10,-3,0.87,7.872,83,1,1
9,-3,0.81,7.652,82,1,0
6,-3,0.35159397,8.460529,84,0,1
8,-2,0.63,8.053,25,0,0
6,-1,0.23,4.502,88,0,0
5,-6,0.68,8.853,75,1,0
5,-7,0.95,5.432,51,1,0
3,-5,0.98408985,7.1880608,66,0,1
8,-4,0.17,8.36,55,0,0
6,-5,0.46383095,7.2002716,55,1,1
10,-5,0.65,5.899,69,1,1
7,-8,0.84167004,6.119259,25,0,1
7,-4,0.62419033,4.3510485,70,0,1
4,-5,0.38959122,3.9582577,75,1,1
10,-2,0.76,5.027,81,1,0
3,-1,0.78,5.778,44,0,0
10,-3,0.58,7.095,62,1,1
8,-2,0.06635666,9.113861,70,0,1
7,-3,0.7030201,5.6902056,77,0,1
7,-6,0.2187233,5.656761,83,1,1
7,-7,0.26371574,8.713745,86,1,1
7,-5,0.91,8.401,79,1,0
7,-2,0.76528263,7.722435,83,0,1
5,-1,0.49184513,4.040842,82,1,1
3,-2,0.900877,6.5280304,74,0,1
6,-3,0.1,6.162,51,0,0
8,-4,0.9013796,7.5815887,26,0,1
4,-1,0.9317341,7.16908,39,0,1
7,-4,0.90331936,5.868595,23,0,1
3,-8,0.11,4.253,69,0,0
9,-2,0.13,7.478,70,0,0
4,-7,0.4768362,7.9889345,48,1,1
10,-3,0.35,4.377,81,1,1
4,-4,0.42,8.388,10,0,1
4,-3,0.99,8.064,39,1,0
6,-6,0.5448513,4.286398,88,0,1
3,-6,0.65,8.959,24,0,0
7,-6,0.8356199,5.1086235,13,0,1
10,-7,0.9,7.432,38,1,1
6,-3,0.39575195,7.2410583,86,0,1
5,-8,0.6155062,5.9771833,73,0,1
4,-4,0.22,5.746,18,0,0
7,-5,0.16928387,4.4190836,70,1,1
5,-2,0.26,4.37,83,0,1
6,-7,0.74,7.612,87,1,0
7,-4,0.6353693,8.349863,16,1,1
7,-2,0.8978472,7.8247213,29,0,1
5,-4,0.80261517,4.2131357,65,0,1
7,-6,0.15,4.406,39,0,0
4,-8,0.77501583,6.409671,51,0,1
5,-2,0.478652,7.7132025,87,1,1
7,-2,0.93,8.876,36,1,0
4,-8,0.16,8.305,21,0,0
9,-8,0.53,8.967,25,1,0
10,-7,0.33,6.696,54,1,0
8,-2,0.7689657,8.649151,59,0,1
4,-7,0.11,5.647,21,0,0
7,-2,0.17,7.161,72,0,0
10,-7,0.89,7.278,67,1,1
8,-5,0.39688492,7.1646566,12,1,1
4,-3,0.58,7.661,19,0,0
3,-4,0.21,5.862,36,0,0
6,-8,0.08,6.796,55,0,1
4,-8,0.08,5.394,89,0,0
8,-3,0.46,7.768,57,0,0
7,-8,0.73,7.897,80,1,0
4,-7,0.33088684,5.8512964,76,1,1
7,-7,0.07,5.89,34,0,0
3,-7,0.95,4.868,85,1,0
5,-8,0.15,8.032,13,0,0
8,-7,0.94,8.737,85,1,0
4,-5,0.98,8.229,76,1,0
7,-3,0.514452,5.1880493,49,1,1
4,-4,0.6973257,6.079484,10,1,1
5,-6,0.8935261,7.2860537,14,0,1
7,-7,0.33,8.051,73,0,0
9,-2,0.17,7.622,59,0,0
3,-8,0.5271511,5.184513,40,0,1
8,-3,0.83,4.491,63,1,0
8,-4,0.87,8.983,73,1,0
6,-2,0.7421942,4.8554764,75,0,1
7,-5,0.67244434,4.3998337,70,0,1
5,-6,0.42886925,5.068988,29,1,1
3,-6,0.15,6.922,62,0,1
6,-5,0.7900114,8.079264,66,1,1
3,-2,0.61941147,4.2834206,42,1,1
4,-5,0.7,7.911,76,1,0
6,-3,0.44,4.82,16,0,0
6,-5,0.40469837,4.694952,67,1,1
3,-1,0.97958565,5.0066814,51,0,1
4,-8,0.89404297,7.9347,36,0,1
10,-3,0.02,5.833,13,0,0
7,-2,0.5742798,5.880746,33,1,1
3,-6,0.35,8.918,17,0,0
4,-3,0.01,4.469,34,0,0
5,-6,0.89,4.96,89,1,0
9,-6,0.14,7.76,77,0,0
5,-2,0.16,5.237,57,0,0
9,-3,0.95,7.432,50,1,0
6,-8,0.25,6.804,89,0,0
3,-4,0.793396,6.289653,88,0,1
6,-7,0.09,4.656,30,0,1
9,-3,0.53,8.802,70,1,0
8,-6,0.47,5.037,63,1,0
8,-7,0.54,8.128,76,1,0
4,-2,0.53,7.338,50,0,0
4,-3,0.72826576,4.3788958,10,0,1
4,-5,0.51,8.922,46,0,0
10,-7,0.62,4.708,47,1,1
3,-2,0.62,6.472,73,0,0
3,-5,0.8995762,5.05604,85,0,1
5,-3,0.92,5.324,51,1,0
9,-8,0.75,8.173,49,1,0
4,-8,0.22,7.873,13,0,1
3,-3,0.99,6.351,24,1,0
3,-2,0.2,5.959,15,0,1
10,-6,0.94,7.212,68,1,1
5,-6,0.8041792,8.971899,80,1,1
7,-7,0.11,8.606,34,0,1
7,-2,0.36659145,7.7367163,89,1,1
7,-2,0.8780832,8.099916,42,0,1
7,-3,0.36467838,7.900282,85,1,1
3,-8,0.26,8.17,60,0,1
7,-5,0.7363577,7.442381,89,0,1
5,-4,0.76,8.384,42,0,0
4,-8,0.19589996,9.056633,81,1,1
4,-7,0.28845596,4.2025433,84,1,1
10,-8,0.51,4.332,84,1,1
3,-8,0.07,8.893,88,0,1
8,-2,0.56601524,6.473625,80,0,1
6,-4,0.8299303,4.5652637,46,1,1
9,-2,0.02,6.895,73,1,0
9,-7,0.38,4.22,65,1,0
4,-7,0.05,8.351,46,0,1
6,-6,0.23,4.969,11,0,0
8,-8,0.32,8.928,38,0,0
6,-4,0.41581345,4.932682,75,1,1
3,-5,0.03,8.008,21,0,1
5,-8,0.84,4.913,60,1,0
10,-8,0.65,5.486,47,1,1
6,-2,0.32,6.127,88,0,0
6,-4,0.36,6.056,18,0,1
3,-7,0.75,4.185,69,0,0
8,-5,0.049942017,8.199852,64,1,1
4,-6,0.25086594,7.103039,69,1,1
4,-8,0.02,6.769,45,0,1
4,-6,0.18,4.79,47,0,0
6,-2,0.80933,5.539258,62,0,1
5,-2,0.54649925,8.46887,75,1,1
7,-7,0.21,7.294,70,0,1
7,-3,0.48735046,7.8550806,62,1,1
10,-6,0.82,6.293,25,1,1
10,-1,0.61,4.596,84,1,1
10,-2,0.74,4.062,30,1,1
6,-8,0.4014635,4.019702,56,1,1
7,-7,0.013159752,4.4726973,89,1,1
7,-6,0.01,7.561,25,0,1
5,-2,0.50519276,9.039747,72,1,1
4,-8,0.31718445,5.51414,55,1,1
6,-2,0.17,6.285,24,0,0
4,-7,0.2975273,7.225231,89,1,1
8,-8,0.82,8.384,82,1,0
8,-2,0.9037733,4.761031,19,0,1
6,-8,0.4622612,6.5253067,52,1,1
6,-3,0.52441025,4.9833355,52,1,1
10,-2,0.66,8.188,73,1,1
5,-5,0.24,7.249,12,0,0
7,-8,0.40288925,8.614813,37,1,1
5,-4,0.73,6.931,22,1,0
6,-3,0.54330254,7.8176394,44,1,1
4,-4,0.97029686,9.058327,59,1,1
4,-2,0.27,7.231,53,0,0
4,-6,0.79,8.574,62,1,0
5,-3,0.85097885,6.4310455,73,0,1
9,-7,0.76,6.846,27,1,0
7,-2,0.5,4.139,59,1,0
4,-5,0.18,7.039,50,0,1
7,-2,0.87819576,4.3127184,28,0,1
8,-5,0.37,6.97,85,0,0
9,-1,0.621583,8.931129,29,0,1
8,-3,0.023546219,4.332885,72,1,1
6,-6,0.36,4.174,16,0,1
8,-3,0.42,8.796,13,0,0
8,-3,0.1,5.913,73,0,0
6,-8,0.45,6.566,84,1,0
5,-7,0.23,6.117,49,0,0
3,-7,0.38,5.597,38,0,0
4,-2,0.68,5.153,48,0,0
5,-7,0.99006176,4.652564,38,0,1
10,-4,0.62,8.189,81,1,0
9,-4,0.51,6.712,53,1,0
5,-5,0.7318735,4.966357,65,0,1
4,-6,0.03,5.214,77,0,0
6,-8,0.38,6.645,87,0,0
5,-2,0.53,4.864,60,0,0
8,-8,0.015547752,5.287074,32,0,1
3,-7,0.9,5.088,37,0,0
3,-4,0.96487427,6.177006,72,0,1
5,-5,0.5225868,5.410819,60,1,1
8,-6,0.551795,7.103036,67,0,1
10,-4,0.26,5.668,23,0,0
6,-2,0.17,5.277,17,0,0
6,-8,0.94237804,8.9879265,24,0,1
3,-4,0.27,8.402,74,0,1
3,-8,0.97,7.325,52,1,0
9,-2,0.18,7.021,88,0,0
9,-7,0.98,6.689,36,1,0
4,-4,0.19,7.565,60,0,1
3,-4,0.22,5.835,56,0,0
6,-4,0.39548874,4.465967,82,1,1
10,-4,0.68,7.202,67,1,1
10,-4,0.78,7.128,74,1,1
8,-7,0.9695082,7.8584976,30,0,1
8,-7,0.27391243,5.6357775,31,1,1
3,-8,0.90871143,5.210355,49,0,1
8,-8,0.17,4.595,81,0,0
3,-2,0.96,8.209,62,1,0
7,-2,0.58,7.111,88,0,0
7,-5,0.09,5.013,10,0,1
4,-4,0.06,4.357,29,0,1
5,-6,0.41270924,6.680437,65,1,1
6,-2,0.5990715,5.893512,28,1,1
10,-8,0.53,8.707,12,1,0
5,-5,0.86,5.113,24,0,0
3,-3,0.59,4.311,45,0,0
6,-6,0.44202518,4.433078,60,1,1
5,-3,0.77,4.102,50,1,0
5,-1,0.1,8.33,79,0,1
6,-2,0.76060295,5.8784037,13,1,1
4,-5,0.02,5.256,55,0,0
10,-3,0.64,7.18,77,1,1
8,-1,0.55,5.193,81,0,0
3,-8,0.38,6.473,84,0,0
3,-5,0.21,6.712,13,0,1
9,-7,0.99,4.869,76,1,0
6,-6,0.78,7.629,70,1,0
8,-8,0.52289295,7.203142,77,0,1
3,-7,0.95,8.768,39,1,0
9,-2,0.59,7.885,30,0,0
10,-5,0.64,7.956,35,1,0
6,-2,0.26,6.154,39,0,1
5,-8,0.69293404,4.070381,68,0,1
10,-5,0.71,7.061,17,1,0
8,-4,0.6943712,4.1498146,31,0,1
3,-7,0.32,8.926,54,0,1
5,-7,0.76,5.374,74,1,0
6,-6,0.11,7.121,33,0,0
7,-7,0.36164856,4.7473545,49,1,1
6,-7,0.0830307,4.338889,68,1,1
5,-8,0.69,6.988,23,0,0
8,-5,0.75792027,8.218042,23,0,1
10,-2,0.64,8.12,10,1,0
4,-2,0.82,6.028,33,1,0
4,-6,0.21,6.664,40,0,1
6,-1,0.49971676,5.717458,49,1,1
5,-3,0.4675827,8.974764,34,1,1
8,-3,0.61,6.538,29,0,0
9,-6,0.7,8.003,62,1,0
6,-8,0.76623726,7.365074,60,0,1
9,-1,0.7,5.368,31,1,0
7,-8,0.51663685,4.7813854,87,1,1
6,-5,0.82266617,4.1019344,43,1,1
5,-4,0.04,6.736,14,0,1
3,-4,0.02,7.827,11,0,1
6,-6,0.18,5.173,14,0,0
6,-2,0.1,4.862,32,0,1
10,-6,0.95,4.378,12,1,1
5,-8,0.49,6.084,27,0,0
10,-1,0.78,4.276,64,1,1
7,-3,0.19,7.613,65,0,0
7,-7,0.8860903,7.6452885,48,0,1
5,-8,0.7823067,4.3422804,73,0,1
7,-3,0.75452614,4.1602306,71,0,1
9,-3,0.75,5.814,55,1,0
7,-8,0.21,8.791,48,0,0
8,-5,0.81,4.159,12,0,0
3,-3,0.68,4.143,29,0,0
7,-5,0.24,7.952,21,0,0
5,-4,0.8427458,8.554968,56,0,1
7,-5,0.40283394,5.394434,68,1,1
8,-7,0.5944843,5.7358484,47,0,1
6,-4,0.57,6.216,12,0,0
3,-8,0.26,4.175,70,0,0
6,-1,0.02,6.498,38,0,1
5,-8,0.81,7.768,12,0,0
6,-4,0.6502943,5.9979773,14,1,1
6,-5,0.21,8.563,59,0,1
10,-4,0.66,5.563,51,1,1
6,-2,0.54,7.975,31,0,1
10,-6,0.72,4.93,56,1,0
6,-6,0.33,6.408,28,0,1
6,-8,0.3873911,4.0173683,43,0,1
9,-5,0.5424261,8.88195,14,0,1
5,-3,0.46,6.328,10,0,1
7,-2,0.58,8.656,45,0,0
6,-1,0.75,4.568,83,0,0
10,-8,0.95,7.081,47,1,1
9,-7,0.35,6.48,42,0,0
6,-4,0.6530237,4.986356,13,0,1
6,-8,0.47,7.145,78,1,0
10,-6,0.74,4.807,40,1,1
9,-8,0.7,4.622,16,1,0
5,-8,0.38472843,8.412022,52,1,1
7,-6,0.85,8.118,58,1,0
6,-2,0.48,7.331,74,0,0
6,-6,0.76822567,4.0276604,78,0,1
5,-5,0.65251446,6.949192,72,0,1
3,-2,0.36,7.985,16,0,1
7,-7,0.03,5.181,26,0,1
6,-7,0.94644547,6.704382,49,0,1
6,-1,0.62,4.459,48,0,0
6,-3,0.38936043,6.006707,83,0,1
7,-7,0.51,5.689,44,1,0
6,-3,0.5166397,8.29113,60,1,1
10,-4,0.84,4.078,50,1,1
9,-7,0.14,6.103,62,1,0
5,-6,0.2,8.996,42,0,1
6,-8,0.36545277,7.883356,60,0,1
10,-5,0.66,5.148,61,1,1
9,-2,0.17,4.279,50,0,0
7,-6,0.8820524,6.406289,10,0,1
6,-4,0.15,4.455,26,0,0
10,-4,0.04,7.327,17,1,0
6,-2,0.34,8.632,15,0,1
3,-6,0.2,4.892,37,0,0
6,-5,0.78,5.049,84,1,0
6,-2,0.5686722,6.2068253,47,1,1
5,-8,0.89,4.416,34,1,0
3,-1,0.29,7.046,54,0,0
8,-5,0.88649845,5.8805637,19,0,1
4,-3,0.7407284,4.21204,71,0,1
6,-7,0.67,7.006,85,1,0
3,-1,0.32,6.002,19,0,1
4,-7,0.31,7.804,24,0,1
7,-8,0.81,5.646,34,1,0
6,-2,0.817173,5.3166647,62,0,1
4,-5,0.72,6.726,45,1,0
10,-6,0.85,5.425,48,1,1
7,-3,0.12965679,5.154703,36,1,1
5,-5,0.1,8.815,41,0,1
6,-8,0.22,8.691,44,0,0
6,-5,0.36409092,6.1883125,75,1,1
5,-6,0.06,4.436,24,0,0
5,-7,0.01,8.801,10,0,0
4,-2,0.31,5.451,21,0,1
3,-2,0.52,7.523,21,0,1
6,-8,0.58546734,6.7662086,13,0,1
6,-3,0.28,8.111,68,0,0
7,-6,0.86,5.228,20,1,0
4,-1,0.59,4.322,13,0,0
10,-8,0.96,8.947,25,1,0
6,-2,0.78,5.172,35,1,0
10,-3,0.21,4.775,28,1,0
5,-5,0.7315588,5.56886,70,0,1
5,-8,0.94701767,8.505802,47,0,1
7,-4,0.26,7.334,24,0,0
7,-6,0.72,4.009,70,1,0
7,-8,0.66,5.502,54,1,0
7,-6,0.810689,7.079938,45,0,1
4,-3,0.42413616,6.459593,82,1,1
9,-4,0.75,5.827,71,1,0
5,-1,0.82,4.206,21,1,0
5,-4,0.06,8.603,17,0,0
3,-8,0.54604244,6.949871,62,1,1
9,-8,0.62,6.336,21,0,0
10,-4,0.34,5.075,23,1,0
10,-2,0.33,5.66,51,1,0
5,-6,0.4402008,7.5691204,60,1,1
9,-6,0.85,4.295,23,1,0
8,-2,0.03,4.799,15,0,0
3,-5,0.13,4.869,37,0,1
7,-7,0.11,8.677,15,0,1
7,-4,0.9616165,7.915326,21,0,1
4,-2,0.90915966,4.679125,39,0,1
5,-7,0.8946991,4.1996956,55,0,1
9,-2,0.13,5.248,53,1,0
10,-2,0.1,4.242,65,1,0
4,-7,0.84307766,8.243654,56,0,1
6,-8,0.984581,7.3360014,34,0,1
5,-3,0.75,4.425,37,0,0
7,-7,0.68,4.618,89,1,0
3,-5,0.6,5.589,34,0,0
5,-3,0.6002083,4.8890886,89,0,1
6,-6,0.19,8.214,29,0,0
6,-4,0.19,6.535,53,0,1
7,-5,0.62534714,6.776864,16,1,1
7,-2,0.6147833,5.807602,36,0,1
4,-7,0.37495804,5.601576,34,1,1
6,-6,0.48,7.292,13,0,1
8,-3,0.9059706,5.075775,18,0,1
7,-4,0.51,7.685,50,0,0
10,-4,0.32,5.797,72,1,0
4,-2,0.5097971,6.630967,49,1,1
7,-2,0.29,7.58,50,0,0
3,-4,0.29,5.495,62,0,1
5,-2,0.95,6.995,36,1,0
7,-5,0.95,5.3,74,1,0
8,-2,0.033872604,6.729686,47,0,1
7,-6,0.38148212,7.6056232,70,1,1
9,-3,0.16,4.627,69,0,0
4,-6,0.36383152,5.6390324,56,1,1
8,-7,0.031420708,5.1644945,26,1,1
6,-8,0.96,6.769,77,1,0
9,-3,0.27,4.195,54,0,0
3,-1,0.11,8.344,72,0,0
7,-1,0.67,4.45,89,0,0
3,-1,0.39,6.551,16,0,1
6,-5,0.77,5.186,48,1,0
7,-8,0.29,5.543,15,0,0
3,-7,0.7686043,5.9515533,19,1,1
4,-2,0.7842579,8.602898,72,0,1
8,-7,0.46490574,5.346573,80,0,1
8,-7,0.07297611,8.327471,62,0,1
7,-3,0.63214016,9.089949,84,0,1
3,-4,0.45,7.442,76,0,0
4,-2,0.43332386,7.0005674,69,1,1
3,-2,0.17,5.822,83,0,0
3,-7,0.38,6.175,40,0,0
9,-7,0.15,5.754,80,1,0
6,-3,0.39441013,7.377366,89,1,1
3,-8,0.4310894,6.813236,85,1,1
8,-7,0.28569221,8.536495,38,1,1
7,-4,0.33,8.747,84,0,0
3,-3,0.28,4.276,15,0,1
3,-2,0.37,8.935,26,0,0
6,-3,0.42343426,7.966693,81,1,1
4,-3,0.69,8.716,31,1,0
10,-2,0.86,4.307,60,1,1
7,-4,0.43,6.105,62,0,0
5,-3,0.0,6.329,44,0,0
10,-4,0.71,5.054,57,1,0
6,-8,0.29328918,4.613579,82,1,1
7,-4,0.72,7.476,24,0,0
10,-6,0.24,4.964,86,1,0
7,-2,0.71,4.712,43,0,0
7,-8,0.56,7.523,47,0,0
4,-1,0.26,6.909,30,0,0
8,-4,0.50078964,7.002756,75,0,1
10,-6,0.85,8.12,51,1,1
6,-3,0.55,8.271,29,0,0
6,-2,0.17,5.162,58,0,0
4,-3,0.41,8.725,26,0,1
4,-6,0.97,4.633,76,1,0
9,-2,0.03,6.586,16,0,0
4,-7,0.99,8.129,25,1,0
4,-6,0.9,6.875,72,1,0
3,-5,0.55,4.199,69,1,0
10,-5,0.7,4.084,40,1,1
9,-5,0.95,7.54,81,1,0
7,-4,0.77,4.095,60,1,0
8,-5,0.78734875,8.521826,28,0,1
7,-3,0.8962374,8.084576,40,0,1
6,-7,0.6003351,5.749132,16,1,1
3,-3,0.85022736,5.5271664,72,0,1
6,-7,0.07,8.34,69,0,0
4,-6,0.61,6.219,24,0,0
4,-4,0.90289783,7.6652603,59,1,1
8,-5,0.9,4.342,22,1,0
10,-8,0.29,5.326,71,1,0
5,-3,0.83,8.682,23,0,0
9,-5,0.37,7.307,47,1,0
8,-3,0.065330505,6.942687,44,1,1
3,-8,0.52269936,6.841139,76,1,1
5,-5,0.1,6.027,56,0,0
4,-3,0.27,4.355,55,0,1
5,-5,0.18,6.788,32,0,1
10,-4,0.56,5.943,82,1,1
4,-5,0.64,7.829,20,0,0
4,-1,0.48,8.028,57,0,0
7,-1,0.46,7.731,65,0,0
10,-8,0.69,5.497,29,1,0
5,-8,0.01,5.687,30,0,0
4,-7,0.41285038,4.1160183,69,1,1
4,-2,0.03,8.169,30,0,1
3,-8,0.0,8.645,68,0,0
3,-6,0.56,4.838,46,0,0
5,-5,0.4,4.305,12,0,0
8,-8,0.83939743,6.354147,39,0,1
8,-7,0.17,6.765,66,0,0
8,-7,0.19,8.69,43,0,0
9,-5,0.16,6.591,41,0,0
7,-5,0.79,8.528,46,1,0
7,-4,0.93,7.462,11,1,0
7,-1,0.43,4.027,65,0,0
4,-7,0.86,7.635,42,1,0
8,-4,0.22,4.779,50,0,0
4,-7,0.92594624,6.1888466,51,0,1
10,-8,0.7,4.536,60,1,1
8,-2,0.10168266,7.59295,56,0,1
4,-3,0.90312004,5.969942,50,0,1
7,-2,0.46,7.062,51,0,0
5,-8,0.17,5.905,60,0,0
6,-1,0.43073368,7.256501,79,0,1
9,-8,0.14,7.767,56,0,0
5,-6,0.9649086,9.004072,21,0,1
5,-6,0.745533,7.2299404,72,0,1
6,-7,0.64361095,7.273649,81,0,1
4,-6,0.47723484,5.203862,32,1,1
10,-5,0.36,5.003,77,1,0
3,-1,0.33,4.694,24,0,1
5,-7,0.96,8.386,63,1,0
6,-8,0.29,7.656,73,0,0
7,-6,0.56639385,4.087243,74,0,1
8,-2,0.07703209,8.34276,64,0,1
9,-6,0.4,5.367,44,1,0
4,-3,0.87,8.5,31,1,0
7,-2,0.11,8.062,18,0,1
10,-7,0.62,8.363,80,1,0
8,-8,0.78375816,5.2556915,12,0,1
3,-8,0.31,4.03,82,0,0
5,-2,0.35,5.454,35,0,1
7,-6,0.20579815,4.276991,80,1,1
3,-8,0.41,5.572,45,0,0
3,-5,0.22,4.074,47,0,0
7,-8,0.88911724,6.2828274,49,1,1
6,-7,0.32771873,8.990696,86,1,1
3,-8,0.5822649,8.359213,71,1,1
7,-8,0.6754532,5.270568,39,0,1
8,-1,0.040093422,7.6247635,75,0,1
7,-4,0.09882641,5.572133,80,1,1
4,-4,0.67,8.793,42,1,0
3,-1,0.8,5.893,68,0,0
3,-5,0.1,7.944,48,0,1
6,-7,0.34,5.046,53,1,0
5,-8,0.32383347,8.2323475,43,1,1
4,-4,0.98,7.699,29,1,0
8,-6,0.46,7.246,50,1,0
9,-2,0.9,7.256,19,1,0
7,-2,0.58474255,4.621644,33,1,1
5,-2,0.61,4.822,76,1,0
3,-2,0.94,6.975,47,1,0
10,-1,0.6,5.59,69,1,0
10,-4,0.31,4.646,61,1,0
6,-7,0.81,4.194,24,0,0
5,-3,0.74,5.641,46,1,0
8,-7,0.43,8.258,52,0,0
6,-2,0.77241135,8.491621,84,0,1
5,-6,0.26723385,6.6728344,65,0,1
7,-6,0.76349926,4.9979305,41,0,1
6,-3,0.08,8.695,18,0,1
6,-5,0.3826561,4.6186666,55,1,1
8,-8,0.7666502,4.5698805,12,0,1
10,-4,0.21,5.437,10,0,0
4,-2,0.05,5.632,23,0,0
7,-7,0.51426125,8.740408,31,1,1
8,-4,0.20399189,7.6565247,72,1,1
10,-8,0.34,6.76,41,1,0
8,-7,0.08,8.629,82,0,0
7,-3,0.45,4.847,29,0,0
7,-2,0.55,6.5,32,0,0
4,-4,0.5,5.852,73,0,0
8,-7,0.7188101,8.364815,28,0,1
7,-7,0.91363716,8.722225,27,0,1
10,-2,0.13,5.545,54,1,0
3,-4,0.14,7.299,13,0,0
8,-8,0.8627329,8.911074,52,0,1
9,-4,0.09,4.487,75,0,0
7,-7,0.7196827,6.919095,75,0,1
10,-8,0.73,5.129,62,1,0
5,-5,0.46575832,6.2575703,74,1,1
8,-4,0.50958633,8.564941,27,1,1
7,-7,0.9182739,8.099911,25,0,1
7,-5,0.08,6.281,62,0,0
8,-3,0.053790092,4.068531,28,1,1
10,-7,0.47,7.358,89,1,1
6,-5,0.71241,7.969289,76,0,1
9,-3,0.009707451,7.3410053,16,1,1
8,-7,0.03,7.461,86,0,0
10,-4,0.84,6.027,31,1,0
6,-8,0.01,7.481,36,0,0
4,-2,0.76027584,7.424773,75,0,1
9,-5,0.25,4.017,63,0,0
6,-4,0.91292286,4.310848,13,0,1
5,-8,0.33815765,7.241763,80,1,1
5,-4,0.768486,4.8626604,85,1,1
3,-5,0.79,8.339,84,0,0
9,-8,0.84,5.825,34,1,0
8,-8,0.79545975,6.5645647,28,0,1
8,-3,0.41,7.607,83,0,0
6,-6,0.995924,9.018644,20,0,1
3,-5,0.24,8.627,48,0,1
7,-4,0.43,4.052,37,0,0
3,-7,0.08,7.241,70,0,1
5,-7,0.58273315,4.7105255,85,0,1
4,-2,0.74,7.165,74,1,0
10,-2,0.63,4.961,24,1,0
5,-3,0.91,6.991,58,1,0
7,-7,0.10141373,6.4301558,84,1,1
10,-6,0.5,7.698,58,1,0
5,-6,0.09,5.484,11,0,0
6,-5,0.21,8.516,34,0,1
9,-2,0.15,7.789,43,0,0
5,-8,0.36,5.016,89,1,0
10,-4,0.7,7.246,65,1,0
5,-5,0.09,6.4,37,0,0
9,-7,0.02,5.483,26,1,0
6,-5,0.34152508,5.2254133,83,1,1
4,-8,0.33498096,5.5401545,38,0,1
7,-6,0.3716135,5.0438404,58,1,1
10,-2,0.3,4.975,89,1,1
3,-7,0.29,5.91,42,0,1
4,-7,0.54,4.078,68,0,0
4,-2,0.50651646,7.954603,31,1,1
6,-8,0.12,7.461,23,0,0
7,-6,0.19576454,6.477996,74,1,1
7,-8,0.7320099,8.733028,63,0,1
7,-2,0.68,7.957,55,1,0
3,-4,0.9729595,5.866375,63,0,1
5,-6,0.81,4.456,50,1,0
8,-7,0.67,5.473,28,1,0
3,-4,0.53,4.609,50,0,0
6,-1,0.07,7.021,72,0,0
3,-2,0.09,4.541,83,0,0
7,-4,0.61603546,6.9074507,17,1,1
4,-8,0.06,6.892,22,0,0
10,-8,0.84,5.67,72,1,1
8,-4,0.21256828,8.51166,41,1,1
7,-5,0.58,8.196,13,0,0
8,-7,0.7793493,5.145586,31,0,1
10,-5,0.54,5.149,41,1,0
4,-7,0.85,7.311,36,1,0
6,-7,0.76,4.437,27,1,0
10,-2,0.89,5.244,13,1,1
3,-4,0.8367176,5.299944,75,0,1
7,-8,0.37,5.778,88,1,0
8,-6,0.58,7.711,53,0,0
8,-6,0.09240818,6.8219814,76,1,1
4,-4,0.47,6.949,11,0,0
8,-8,0.33,8.6,80,0,0
9,-6,0.89,5.715,82,1,0
5,-4,0.3,6.478,18,0,1
3,-4,0.29,7.7,20,0,1
5,-2,0.26,4.307,42,0,0
5,-6,0.5503874,6.0681868,50,1,1
